id;text;rating;source;url;id
3673;Очень понравилось, наверное ещё приедем. Домики качественные и уютные.;5;4 месяца назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3674;Уютные домики, но с уборкой беда. Чистота оставляет желать лучшего.;3;4 месяца назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3675;Ребята стараются. Вежливо. Вкусно. Достаточно быстро. Порции большие. Рекомендую.;5;5 месяцев назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3676;Кухня вкусная и порции большие, приносят быстро;5;7 месяцев назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3677;Хорошее кафе ,вкусно готовят, чисто и красиво);5;7 месяцев назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3678;По-моему единственное кафе, которое работает без перебоев и внезапных закрытий в Б. Голоустном. Вкусно (особенно сковородка с картошкой и свининой). Порции нормальные.;5;8 месяцев назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3679;За 6 дней пребывания ни разу не убрали, даже мусор пришлось выносить самим;5;8 месяцев назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3680;Хороший отель , прожили с напарниками месяца 2 );5;8 месяцев назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3681;Очень всё понравилось, хозяйка отличная. Здорово ;5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3682;Отличное место для отдыха.;5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3683;Прекрасное место для отдыха, чисто уютно, вкусная кухня. Рекомендую ;5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3684;"Быстро, чисто и вкусно!
Очень уютное место )
Рекомендую всем, тем более, что удобное расположение и просторная парковка";5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3685;Персонал вежливый и работают быстро, очень уютно, еда вкусная и блюда большие. Только положительные эмоции. Про цены скажу так.., это место отдыха и поесть семьёй четыре человека примерно 2000 рублей, советую!!!;5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3686;Останавливались группой в этом милом заведении. Подали суп, очень веусный. А позы о которых все так вкусно рассказывали, мне не понравились. Сока в них слвсем не было. А так очень уютное местечко.;5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3687;всё нравится!! очень атмосферно,а блюда очень вкусные. интерьер тоже всё устраивает,правда не совсем было чисто когда мы заселились (пыльные тарелки и картина,а также под кроватью какая-то грязь);5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3688;Вкусно кормят, быстро обслуживают, приветливо встречают;5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3689;Позы не понравились ни вкусом ни ценой ! 100 р/шт!;3;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3690;"Отдыхали несколько дней нам очень понравилось это место, реально как дома, очень доброжелательная обстановка!)
Вкуснейшая еда от Шеф повара!)
Все чисто и очень продуманно для комфортного отдыха 
Атмосфера как в Таиланде, очень красивый вид на Байкал с ближайшей сопки буквально в двух минутах от номера!)))";5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3691;Очень вкусно: большая порция лапши с хрустящими овощами и салат, под который дали контейнер с собой. Работает в будни, есть завтраки в меню. Спасибо!;5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3692;Очень вкусная и разнообразная кухня, быстрая и красивая подача блюд, адекватное соотношение цена/качество.;5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3693;Доброе кафе. Качественные традиционно  вкусные местные позы Wi-Fi . Туалет. Телевизор. Зачёт.;5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3694;Останавливался в домике и ел в кафе. Очень вкусная еда, хорошая подача. Замечания по сковородке. Слишком большая по объему. Но мяса мало. В итоге от сковородки неприятные ощущения, как будто пытаются обмануть. В остальном уха бомба, позы вкусные, положительные ощущения в целом рекомендую.;4;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3695;Вкусно. Цены приемлемые.;5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3696;Отличное, чистое и очень уютное место) Быстрое обслуживание. Сытно и вкусно. Приятно удивили, спасибо);5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3697;Очень хорошее место с замечательными людьми! Позы очень вкусные Чисто и уютно.;5;год назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3698;Хорошо.;5;8 месяцев назад на Yandex;https://restaurantguru.ru/Russkoye-podvorye-Russia;32
3699;Хорошое кафе уютное.;3;2 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3700;Отлично,вкусно и уютно.;5;2 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3701;Быстро принесли и очень вкусно;5;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3702;Отличное кафе! Кормят вкусно, обслуживают быстро! Чистота и порядок, отзывчивый персонал. Постоянным клиентам приятные скидки. Работают давно, но марку держат! Даже когда народу много в летний сезон, заказ долго ждать не придётся! Как они всё успевают??? Кстати можно сделать заказ по телефону заранее! Иногда пользуемся, ни разу не подвели! Огромное им спасибо!;5;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3703;Вкусно кормят, приятный бармен;4;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3704;Были один раз, много перепутано в заказе. Брали борщ и лагман, в них было по 2-3 маленьких кусочка мяса, и вообще лагман не лагман (почитайте рецепт);2;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3705;Вкусно готовят, тщательно соблюдают санитарные правила, рекомендую!;5;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3706;Вкусно. Неплохое место по трассе на Ольхон. И самое главное,хороший туалет! Ха-ха)));5;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3707;Очень вкусно;5;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3708;Заказ был позы и солянка. Позы,как магазинские(не вкусные) солянка без лимона и оливок,но зато с морковью??? больше не ногой;3;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3709;Вкусно, быстрое обслуживание;5;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3710;Кухня оставляет желать лучшего.;3;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3711;Отличное место что бы перекусить по пути на Байкал. Ассортимент не очень большой, но мы наелись. Есть пирожки, чебуреки, вроде бы даже мясо.;5;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3712;вкусно, уютно, но дороговато;4;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3713;Не работает оно. Специально ехали туда, а оно закрыто!!!;1;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3714;Вкусно и считаю разумные цены .Пробовала позы , чебуреки, суп куриный за все зачёт!;5;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3715;Хорошее кафе. Персонал дружелюбный, быстрое обслуживание.;5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3716;Быстро, чисто, но не очень вкусно;3;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3717;Хорошее кафе! В период пандемии полностью соблюдаются меры безопасности!Вкусные позы!!;4;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3718;Вкусно кормят, быстро обслуживают.;4;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3719;Кафешка ! Чебуреки, пельмени, позы сделаны идеально! Мясо ароматное, а не вонючее, как в большинстве дорожных и Прибайкальских заведениях (в лучшем случае безвкусное). Переваривается отлично, что удивительно! Обычно такая пища отрыгивается часов восемь... Ехали на Ольхон, заезжали, ехали с ольхона - тоже заезжали. На самом ольхоне наелись поз с вонючим фаршем.;5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3720;Позы вкуснейшие, посетителей не очень много, цена адекватная. Персонал приветливый. Готовят честно, дальше по трассе в сторону Баяндая кафешники уже избалованы, цены выше и еда не такая качественная.;5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3721;Здесь можно покушать сочные бурятские буузы;5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3722;Показалось, что еда съедобна выборочно.;4;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3723;Каждый раз, когда ездим на охоту, останавливаемся здесь. Очень быстро и вкусно кормят. Отличное место, чтобы быстро перекусить и поехать дальше!;5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3724;Было вкусно и недорого;5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3725;Очень вкусно готовят, девушка официант по красоте и статусу для крутого французского подиума моделей лучших домов;5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3726;Вкусно, не дорого)) понравились чебуреки с мясом));5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3727;Чисто и аккуратно;4;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3728;Вкусно и быстро кормят;5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3729;Быстро и вкусно!;4;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3730;Нормальное кафе. Можно сходить пару раз.;5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3731;Неплохо. Быстро обслуживают. Самсу брала, нлрмальная;4;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3732;Уютное придородное кафе, удобно остановится, туалет, только уличный (всегда убрано!) есть выпечка, готовят вкусно. Банкетный зал очень большой, с отдельным входом.;5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3733;Вкусные позы, но нет алкоголя вообще, видимо только с собой.;5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3734;Хорошая пища;4;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3735;Уютная обстановка, позы плохие;3;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3736;Вкусные позы;5;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3737;Можно покушать и не дорого!;4;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3738;Очень вкусные позы. Молодцы;5;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3739;Быстрое обслуживание,горячая выпечка;4;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3740;Все вкусно.;5;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3741;Среднее питание.;3;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3742;Все очень вкусно,тепло,чисто,уютно,всегда помогут,если что-то случилось.;5;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3743;Можно покушать;4;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3744;Всё по домашнему.;4;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3745;очень вкусный домашний хлеб;3;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3746;Отменные розы и хороший персонал.;5;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3747;Классное место. Быстрое обслуживание. Вкусно;5;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3748;Очень понравилось кафе, работники вежливые, заказ получил быстро, всё горячее и вкусное, цены тоже порадовали, в зале у входа две мойки и сушилка для рук, руководители кафе подумали о своих клиентах, всем спасибо;4;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3749;Кушала лагман - так себе, позы ничего. Туалет уличный:( в целом не плохо;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3750;неплохое кафе со средними ценами.;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3751;Очень вкусно готовят. Очень вкусное мясо. Работают быстро, слажено.;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3752;Очень вкусные позы, а также хлеб. Чебуреки с сыром, с мясом очень вкусные. Чисто. Быстрое обслуживание!!!!;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3753;Очень вкусно!!!! Всегда!!!!;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3754;Очень вкусные позы и очень быстрое обслуживание - подача не дольше 15 минут.;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3755;Позы вкусные, с бульоном, мясо рубленое.;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3756;Очень долго готовят;2;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3757;Хорошее кафе, вкусно, не очень дорого.;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3758;Рекомендую вместо Баяндая покушать здесь, позы неразогретые, есть бульон, не рваные, блины вкусные, по сравнению с испортившимися кафе в Баяндае здесь лучше.;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3759;Шикарные позы.вкусные блины;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3760;Быстро и вкусно.Спасибо!;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3761;Отличное кафе у дороги. Самое вкусное это позы, цена 1 шт 50 руб.;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3762;Хорошая кухня. Не дорого. Быстро готовят. Принемают оплату картой. Чисто уютно.;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3763;Хорошее место чтобы покушать по пути на Байкал. Очень вкусные позы.;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3764;Сигареты не продают.;3;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3765;Приятное впечатление.;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3766;Позы вкусные, заказ быстро приносят... Сообщаем понравилось нам))) Поехали дальше в отличном настроении);5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3767;Замечательное кафе. Спасибо повару за обалденно вкусные рулеты.;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3768;Всегда все быстро и вкусно!!!!;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3769;Цены выслкие;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3770;Быстро,но не супер.Как то всё...Туалет на улице это что то.;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3771;Вкусные позы, быстрое обслуживание и доступные цены.;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3772;здесь очень вкусно готовят );5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3773;Подорожало питание.. вкус не супер.;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3774;Название себя вполне оправдывает;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3775;Очень вкусно,персонал вежлив.Советую всем;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3776;Качество обслуживание отвратительное долгое ожидание заказа и блюда не столь хороши;3;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3777;Хорошее обслуживание;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3778;Хорошо кормят;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3779;Лучшее кафе на трассе Качуг-Иркутск;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3780;Хорошее кафе, вкусно кормят;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3781;Кормят не очень.;1;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3782;Быстро и вкусно можно покушать.;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3783;Хорошо и вкусно;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3784;Кафе не совсем уютное, туалет на улице, кухня на 4;3;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3785;Даже не знаю что поставить, кафе есть, а есть не чего, всё не вкусное, некоторое можно съесть потому что голодный, другое вообще нельзяОбслуживание оперативное...Лагман не берите, это много воды с красной пеной немного лапши и мяса три волосинки (толщина 3х3мм)Куриный рулет съел, рис, который сложно плохо приготовить, частично;2;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3786;Хорошее кафе на Качугском тракте. Вкусный хлеб, позы, лапша домашняя понравилась. Туалет на улице, в холодную погоду прогулка до туалета  бодрит. Обслуживание достаточно оперативное. Люди часто останавливаются, чтобы там покушать. Стоянка для машин у входа в кафе;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3787;Вкусно готовят и уютное место!;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3788;Хорошее кафе.Быстро,вкусно и чисто.;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3789;Самое лучшее кафе на всем качугском тракте.;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3790;Очень быстрое обслуживание, позы вкусные и сочные.;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3791;Небольшой выбор. Есть можно,;3;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3792;Вкусно, дёшево.;3;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3793;Вкусно, быстро, УЮТНО)));5;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3794;Мне там понравилось все кухня,персонал,обслуживание! Спасибо за все!;5;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3795;Хорошее кафе, позы вкусные)));5;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3796;Быстро принесли заказ. Всё давольно таки вкусно;4;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3797;Очень недорого и вкусно можно покушать. Единственный минус - плохой туалет. Нужно заботится о своих клиентах.;5;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3798;Там все не так уш и хорошо, но мне было фкусно. Там грязние столы ьам повсюду грчзь;3;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3799;У меня ребёнок съел беляш, через полчаса дочке плохо стало. Не рекомендую там перекусывать.;1;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3800;Вкусный домашний хлеб;4;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3801;Еда не очень вкусная;1;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3802;Очень дешево и вкусно! По дороге на Байкал нас,почему-то, завезли в какую-то забегаловку, при наличии такого кафе, это было преступлением ,рекомендую всем!!!!!;5;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3803;Внутри норм, цены почти как в Московских аэропортах. Туалет типа сортир на улице. Запах на улице соответствующий;3;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3804;Кафе для тех кто, проездом на Ольхон!;2;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3805;Отлично;5;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3806;Вкусно! Быстро! Приветливый персонал )) Умеренные цены. Чисто.;5;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3807;Вкусно и быстро кафе сахюрта баяндай;5;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3808;Помещение прилично отремонтировано. Позы хорошие. Посетителей много.;4;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3809;Нормальное кафе,есть конферец- зал;4;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3810;Понравилось;4;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3811;Чисто и вкусно.;5;3 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3812;Позы;5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3813;Антисанитария;2;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3814;Вкусно;5;4 года назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3815;Нормально;4;5 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3816;Солянка так себе;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3817;Вкусно.;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3818;Caf? de carretera para almorzar las t?picas sopas y dumpling;3;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3819;Buena comida;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3820;Good little cafe road stop;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3821;Норм;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3822;Не была;1;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3823;Friendly staff and not expensive;5;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3824;?????????;4;6 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3825;??? ??. ????...?? ??? ????????????? ??? ? ??? ???.??????? ?? ?. ??(??)? 1?? 45??;3;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3826;Нет туалета внутри;3;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3827;Good cafe .;5;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3828;"nice service w/	English menu";5;7 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3829;Nice cafe;5;8 лет назад на Google;https://restaurantguru.ru/Uyutnoye-Kafe-Russia-3;33
3830;Самый приличный ресто -бар,всегда все вкусное! Персонал вежливый!;5;14 дней назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3831;"Очень вкусная кухня, уютный интерьер, работники вежливы и внимательные.
Ставлю 5 звезд и всем советую";5;месяц назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3832;Кухня хорошая. Готовят вкусно. Обслуживание на уровне. Обстановка очень даже приличная. Советую!!!;5;месяц назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3833;Отличное место для любого мероприятия,  персонал Отличный  с улыбкой встречают всех посетителей!;5;3 месяца назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3834;Была 3 раза, отмечали юбилей, встречу одноклассников и рождение племянника. Очень вкусная кухня, вежливый персонал и уютное кафе. Лучше кафе в Кабанске. Рекомендую ;5;3 месяца назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3835;"На стол накрывают изыскано;
Персонал вежливый и отзывчивый;
Атмосфера и оформление как для молодежи, так и для людей по старше;
Музыка - какую хотите, такую и включают (в рамках разумного).
Заведение такое что непременно хочется прийти туда ещё раз.";5;4 месяца назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3836;Обеды вкусные, закуски, салаты свежие. Обслуживание хорошее;5;8 месяцев назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3837;Отличная кухня, блюдо ассорти вообще обалденный;5;8 месяцев назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3838;Хорошая кухня, хорошее место провести выходной;4;10 месяцев назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3839;Отличное место;5;11 месяцев назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3840;Замечательное заведение, всем рекомендую! Очень вкусные изысканные блюда, порции большие, цены умеренные. Живу в Иркутске, приезжаю по делам в Кабанск. Далеко не в каждом ресторане (даже хорошем) так вкусно кормят! Чисто, интерьер достойный.;5;12 месяцев назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3841;Была на юбилее у сестры, очень понравилось, хорошее заведение, вкусно и оригинально кормят;5;год назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3842;"Огромное спасибо персоналу, за организацию поминальных обедов мамы. Всё очень вкусно, качественно. Не смотря на нерабочие дни, нам пошли на встречу и организовали всё. 
Персонал очень ответственный, отнеслись с пониманием и сочувствием. 
Огромное спасибо.";5;год назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3843;ООО, всё отлично, вкусно, спасибо!;5;год назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3844;Вкусно, прийдем ещё, когда приедем в следующий раз.;5;год назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3845;Мое любимое заведение в Кабанске, все нравиться, очень вкусно готовят, рекомендую;5;год назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3846;Вкусно, недолго, недорого.;5;год назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3847;Заказывать кафе можно отмечали 50 лет со дня окончание школы, все блюда вкусные, спасибо поварам, девочкам которые нас обслуживали.;2;год назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
3848;Хорошая кухня не ждёшь когда подадут блюда все во время;4;год назад на Yandex;https://restaurantguru.ru/Restobar-Sova-Russia;34
